453	96	1
454	71	1
454	72	1
455	8	1
455	50	1
456	54	1
457	3	1
459	2	1
459	5	1
459	8	1
460	5	1
460	52	1
461	75	1
462	49	1
462	61	1
463	8	1
463	100	1
464	4	1
464	7	1
465	4	1
465	88	1
467	3	1
467	47	1
469	16	1
469	24	1
470	3	1
471	8	1
472	5	1
473	81	1
474	2	1
474	8	1
474	11	1
474	45	1
475	67	1
477	8	1
482	42	1
482	66	1
482	67	1
483	71	1
484	2	1
484	79	1
486	25	1
488	2	1
488	8	1
489	3	1
489	48	1
491	56	1
492	3	1
492	5	1
492	68	1
493	17	1
495	8	1
495	34	1
496	8	1
496	69	1
496	94	1
497	8	1
497	9	1
497	20	1
498	30	1
499	46	1
499	65	1
499	83	1
501	6	1
501	8	1
501	73	1
502	69	1
503	3	1
503	5	1
504	5	1
507	3	1
507	39	1
508	11	1
509	5	1
510	5	1
510	69	1
511	2	1
511	5	1
511	8	1
511	96	1
512	5	1
514	5	1
514	8	1
514	34	1
515	72	1
516	84	1
517	3	1
518	3	1
519	5	1
519	48	1
520	8	1
521	3	1
522	11	1
523	3	1
523	91	1
525	8	1
526	50	1
527	3	1
528	7	1
528	64	1
529	72	1
530	2	1
530	8	1
531	2	1
531	3	1
531	5	1
531	8	1
531	56	1
534	2	1
534	8	1
536	13	1
537	5	1
537	22	1
540	8	1
541	5	1
541	23	1
542	5	1
543	3	1
544	2	1
544	8	1
544	50	1
544	99	1
545	81	1
546	5	1
548	75	1
549	3	1
550	17	1
550	22	1
551	17	1
552	23	1
554	70	1
555	56	1
557	55	1
557	95	1
558	47	1
558	73	1
560	35	1
561	2	1
561	7	1
561	66	1
562	3	1
562	7	1
562	23	1
562	43	1
562	63	1
565	5	1
566	8	1
566	89	1
567	76	1
568	5	1
568	83	1
569	3	1
570	15	1
572	8	1
573	3	1
575	3	1
575	48	1
577	8	1
578	8	1
578	81	1
580	3	1
581	43	1
582	8	1
583	8	1
584	2	1
584	8	1
585	8	1
585	46	1
585	93	1
586	82	1
587	4	1
588	33	1
589	8	1
589	24	1
590	8	1
590	50	1
591	8	1
592	24	1
593	3	1
593	77	1
594	3	1
594	26	1
595	36	1
596	5	1
596	56	1
597	3	1
597	71	1
598	58	1
600	5	1
600	10	1
601	8	1
602	2	1
602	7	1
603	69	1
605	3	1
606	64	1
607	3	1
607	24	1
608	6	1
608	89	1
609	85	1
612	3	1
612	36	1
612	49	1
613	3	1
614	1	1
614	47	1
614	71	1
615	7	1
615	8	1
616	4	1
616	7	1
616	62	1
618	11	1
619	3	1
619	8	1
620	24	1
620	58	1
620	90	1
622	5	1
622	56	1
623	58	1
623	78	1
624	8	1
624	80	1
625	2	1
625	8	1
625	23	1
625	71	1
626	2	1
626	21	1
628	7	1
628	35	1
630	5	1
631	3	1
631	48	1
631	97	1
632	7	1
632	8	1
633	5	1
633	56	1
634	8	1
635	61	1
636	17	1
640	89	1
641	8	1
642	50	1
643	69	1
644	8	1
645	8	1
646	2	1
646	4	1
646	69	1
647	5	1
647	52	1
648	100	1
649	30	1
649	81	1
650	5	1
650	61	1
650	71	1
650	91	1
651	2	1
651	54	1
652	89	1
654	2	1
654	8	1
655	83	1
656	83	1
657	76	1
661	5	1
661	79	1
662	2	1
662	8	1
663	2	1
664	34	1
665	91	1
666	5	1
667	5	1
668	7	1
668	22	1
669	53	1
670	8	1
670	11	1
670	14	1
673	93	1
674	8	1
675	3	1
675	39	1
676	5	1
677	47	1
677	97	1
678	3	1
678	69	1
679	5	1
679	11	1
680	8	1
680	100	1
681	3	1
681	8	1
681	24	1
682	3	1
682	52	1
684	2	1
684	7	1
684	25	1
685	4	1
685	7	1
686	29	1
688	8	1
688	24	1
688	94	1
689	7	1
690	30	1
691	8	1
691	34	1
692	81	1
693	8	1
695	8	1
695	11	1
695	57	1
695	67	1
698	5	1
699	6	1
699	42	1
702	3	1
706	2	1
706	7	1
708	5	1
708	81	1
709	5	1
711	30	1
712	8	1
713	16	1
713	73	1
715	2	1
715	8	1
716	3	1
717	5	1
717	23	1
717	42	1
718	24	1
719	75	1
720	2	1
720	8	1
720	47	1
721	36	1
722	3	1
722	81	1
723	3	1
723	81	1
724	3	1
724	23	1
724	81	1
725	5	1
726	5	1
726	46	1
726	49	1
729	49	1
729	73	1
730	3	1
730	12	1
730	23	1
731	4	1
731	84	1
732	1	1
732	5	1
733	7	1
733	71	1
735	8	1
736	3	1
736	54	1
736	65	1
736	71	1
737	3	1
737	24	1
738	72	1
738	75	1
738	93	1
740	8	1
740	69	1
742	8	1
743	10	1
744	69	1
745	8	1
745	20	1
745	50	1
745	93	1
746	8	1
747	2	1
747	4	1
748	5	1
748	42	1
749	3	1
749	39	1
753	53	1
753	67	1
756	56	1
757	67	1
759	2	1
759	8	1
761	5	1
762	8	1
762	33	1
762	69	1
763	82	1
764	8	1
764	72	1
765	38	1
765	48	1
765	69	1
766	3	1
766	5	1
766	89	1
768	100	1
769	5	1
769	8	1
769	69	1
770	70	1
770	76	1
771	8	1
773	22	1
774	2	1
774	8	1
774	24	1
774	26	1
775	83	1
775	93	1
776	8	1
776	98	1
777	8	1
778	3	1
778	5	1
778	29	1
780	1	1
780	5	1
781	2	1
781	9	1
781	32	1
784	27	1
785	2	1
787	8	1
788	5	1
788	56	1
789	59	1
790	3	1
790	5	1
791	14	1
791	18	1
792	8	1
792	33	1
795	5	1
795	82	1
796	25	1
798	61	1
798	73	1
799	92	1
800	8	1
800	11	1
800	64	1
800	88	1
803	2	1
803	5	1
803	8	1
804	2	1
804	8	1
804	18	1
804	22	1
805	8	1
805	19	1
806	8	1
807	8	1
808	2	1
808	8	1
808	77	1
809	25	1
809	66	1
810	44	1
812	56	1
812	73	1
813	3	1
813	24	1
815	8	1
815	22	1
818	3	1
819	21	1
820	3	1
820	48	1
822	17	1
822	36	1
824	5	1
826	39	1
827	81	1
829	53	1
831	8	1
831	11	1
831	96	1
832	7	1
833	23	1
834	7	1
835	7	1
836	2	1
836	8	1
836	50	1
837	67	1
838	3	1
838	8	1
839	8	1
840	23	1
840	43	1
841	56	1
842	13	1
843	8	1
843	81	1
844	5	1
848	24	1
849	3	1
850	20	1
850	67	1
850	90	1
852	8	1
854	81	1
857	52	1
858	3	1
858	5	1
858	6	1
858	71	1
858	89	1
860	22	1
860	73	1
863	7	1
863	55	1
864	98	1
866	72	1
867	5	1
868	7	1
868	24	1
869	38	1
871	8	1
871	37	1
873	5	1
873	9	1
873	93	1
874	81	1
876	73	1
877	2	1
877	73	1
878	3	1
880	69	1
881	91	1
882	69	1
887	76	1
888	2	1
888	8	1
888	11	1
888	96	1
889	8	1
889	93	1
890	3	1
890	81	1
891	2	1
891	7	1
891	35	1
892	7	1
892	8	1
892	93	1
893	5	1
894	2	1
894	9	1
895	99	1
897	3	1
898	3	1
899	11	1
900	8	1
900	67	1
900	97	1
901	3	1
901	87	1
903	8	1
903	93	1
904	4	1
907	23	1
908	48	1
908	61	1
909	8	1
910	8	1
912	2	1
912	8	1
912	77	1
913	46	1
915	8	1
915	47	1
916	8	1
916	99	1
918	3	1
918	8	1
922	70	1
924	2	1
924	7	1
924	8	1
924	69	1
925	3	1
925	26	1
926	8	1
927	8	1
928	24	1
928	81	1
929	61	1
931	36	1
932	8	1
933	42	1
935	2	1
935	9	1
938	2	1
938	8	1
939	3	1
940	8	1
941	59	1
944	32	1
946	7	1
946	8	1
947	63	1
948	3	1
948	80	1
950	33	1
951	80	1
952	2	1
952	4	1
952	61	1
954	8	1
954	46	1
955	8	1
955	70	1
955	72	1
956	2	1
956	8	1
959	98	1
960	11	1
961	7	1
961	57	1
961	94	1
962	36	1
963	5	1
964	71	1
965	3	1
965	43	1
965	97	1
966	5	1
967	15	1
968	5	1
969	34	1
970	80	1
971	3	1
973	8	1
974	82	1
975	8	1
976	3	1
976	8	1
977	39	1
978	8	1
978	23	1
978	36	1
979	75	1
980	2	1
980	8	1
980	69	1
981	6	1
982	11	1
982	46	1
982	93	1
983	7	1
983	61	1
984	31	1
985	8	1
985	24	1
985	81	1
986	2	1
986	5	1
986	8	1
986	53	1
987	3	1
990	5	1
990	22	1
990	36	1
990	58	1
990	67	1
990	93	1
991	98	1
992	8	1
994	2	1
994	7	1
994	8	1
995	8	1
995	65	1
996	5	1
997	8	1
997	23	1
997	37	1
999	2	1
999	8	1
1000	5	1
1000	47	1
1000	73	1
1000	82	1
1001	8	1
1001	46	1
1003	5	1
1004	2	1
1004	8	1
1004	98	1
1006	40	1
1008	5	1
1008	15	1
1009	3	1
1009	78	1
1010	24	1
1011	27	1
1012	2	1
1012	8	1
1012	58	1
1014	8	1
1014	69	1
1015	32	1
1015	78	1
1016	8	1
1016	23	1
1017	5	1
1017	8	1
1017	91	1
1018	8	1
1019	8	1
1019	45	1
1020	22	1
1021	8	1
1021	59	1
1023	83	1
1024	56	1
1025	3	1
1027	2	1
1028	23	1
1028	75	1
1029	57	1
1030	81	1
1031	2	1
1031	5	1
1031	11	1
1032	27	1
1033	3	1
1034	23	1
1035	89	1
1036	77	1
1037	2	1
1037	91	1
1038	8	1
1040	8	1
1040	46	1
1042	74	1
1043	5	1
1043	47	1
1044	77	1
1046	7	1
1047	2	1
1047	8	1
1048	2	1
1048	3	1
1048	8	1
1049	2	1
1049	8	1
1050	5	1
1050	56	1
1051	5	1
1051	25	1
1051	56	1
1052	71	1
1053	47	1
1053	97	1
1053	99	1
1053	100	1
1055	1	1
1057	3	1
1057	26	1
1058	98	1
1060	26	1
1061	7	1
1063	3	1
1064	8	1
1066	5	1
1066	77	1
1068	15	1
1068	23	1
1071	5	1
1071	93	1
1072	54	1
1073	3	1
1073	78	1
1076	98	1
1077	83	1
1078	17	1
1079	8	1
1079	14	1
1079	93	1
1080	5	1
1080	8	1
1080	56	1
1081	56	1
1081	73	1
1081	81	1
1082	4	1
1082	7	1
1082	93	1
1084	31	1
1084	41	1
1087	50	1
1087	56	1
1088	2	1
1088	8	1
1089	3	1
1089	96	1
1090	3	1
1091	3	1
1091	39	1
1092	3	1
1092	48	1
1092	69	1
1092	90	1
1093	7	1
1094	2	1
1094	8	1
1096	47	1
1097	2	1
1097	8	1
1097	35	1
1098	3	1
1098	19	1
1098	23	1
1099	8	1
1099	58	1
1099	91	1
1100	2	1
1100	5	1
1100	8	1
1102	8	1
1103	8	1
1103	11	1
1103	61	1
1104	2	1
1104	7	1
1106	98	1
1107	42	1
1108	3	1
1109	8	1
1109	72	1
1110	3	1
1110	87	1
1111	2	1
1111	9	1
1112	6	1
1113	77	1
1114	3	1
1114	5	1
1114	6	1
1116	2	1
1116	4	1
1116	7	1
1116	62	1
1116	71	1
1118	8	1
1118	79	1
1118	94	1
1119	75	1
1121	62	1
1124	8	1
1124	34	1
1125	38	1
1125	48	1
1126	5	1
1127	91	1
1128	6	1
1129	62	1
1130	82	1
1132	43	1
1134	36	1
1134	47	1
1135	3	1
1144	11	1
1144	72	1
1145	3	1
1146	98	1
1147	2	1
1147	69	1
1153	94	1
1154	5	1
1156	8	1
1156	62	1
1156	93	1
1157	3	1
1157	69	1
1158	5	1
1159	2	1
1159	8	1
1159	93	1
1161	3	1
1163	18	1
1163	81	1
1165	53	1
1166	3	1
1167	4	1
1168	47	1
1169	75	1
1170	16	1
1170	24	1
1171	8	1
1171	80	1
1172	7	1
1176	43	1
1176	95	1
1177	22	1
1178	67	1
1179	93	1
1180	3	1
1180	56	1
1181	74	1
1182	7	1
1182	66	1
1183	8	1
1185	8	1
1185	22	1
1186	58	1
1187	5	1
1187	17	1
1188	8	1
1188	15	1
1188	17	1
1190	15	1
1190	72	1
1190	94	1
1191	21	1
1193	3	1
1194	75	1
1195	2	1
1195	96	1
1196	2	1
1196	87	1
1197	93	1
1198	8	1
1199	2	1
1199	8	1
1200	48	1
1203	34	1
1204	3	1
1204	85	1
1205	3	1
1205	82	1
1206	69	1
1211	26	1
1212	8	1
1212	37	1
1216	3	1
1216	5	1
1216	8	1
1219	59	1
1220	2	1
1220	7	1
1220	8	1
1220	88	1
1225	5	1
1227	3	1
1228	8	1
1228	25	1
1229	2	1
1229	8	1
1230	5	1
1230	26	1
1230	52	1
1231	56	1
1231	73	1
1232	2	1
1232	7	1
1232	28	1
1233	2	1
1233	8	1
1233	9	1
1233	89	1
1235	7	1
1236	8	1
1236	72	1
1238	2	1
1238	8	1
1238	69	1
1238	94	1
1239	3	1
1241	32	1
1242	3	1
1242	48	1
1244	8	1
1244	34	1
1245	56	1
1245	93	1
1246	26	1
1247	54	1
1247	72	1
1247	77	1
1248	2	1
1248	8	1
1248	9	1
1250	7	1
1252	8	1
1253	32	1
1255	2	1
1255	25	1
1256	3	1
1256	39	1
1257	8	1
1258	56	1
1258	81	1
1259	5	1
1260	3	1
1262	48	1
1263	3	1
1264	15	1
1264	89	1
1265	25	1
1265	28	1
1265	35	1
1265	83	1
1267	4	1
1268	5	1
1268	56	1
1270	5	1
1271	98	1
1272	8	1
1273	5	1
1273	8	1
1273	80	1
1275	2	1
1275	8	1
1275	61	1
1277	70	1
1278	81	1
1280	8	1
1280	61	1
1282	39	1
1284	81	1
1284	91	1
1286	20	1
1286	67	1
1287	75	1
1288	2	1
1288	8	1
1289	2	1
1289	96	1
1290	4	1
1290	7	1
1290	45	1
1291	2	1
1291	7	1
1293	3	1
1294	69	1
1296	8	1
1296	64	1
1297	22	1
1298	5	1
1298	69	1
1299	2	1
1299	7	1
1299	24	1
1301	8	1
1301	37	1
1302	3	1
1302	87	1
1303	24	1
1303	42	1
1303	81	1
1304	75	1
1306	2	1
1306	3	1
1306	8	1
1306	47	1
1307	27	1
1308	8	1
1309	61	1
1310	43	1
1311	95	1
1312	4	1
1312	88	1
1314	82	1
1316	3	1
1316	47	1
1317	88	1
1319	2	1
1319	8	1
1319	79	1
1320	16	1
1320	47	1
1321	2	1
1321	8	1
1322	23	1
1323	5	1
1323	9	1
1323	42	1
1323	81	1
1324	8	1
1324	69	1
1325	8	1
1325	53	1
1325	61	1
1326	46	1
1327	5	1
1327	69	1
1328	3	1
1329	2	1
1329	8	1
1330	2	1
1330	8	1
1331	2	1
1331	8	1
1332	93	1
1333	47	1
1335	91	1
1336	5	1
1337	8	1
1337	99	1
1338	8	1
1338	63	1
1338	67	1
1339	3	1
1341	5	1
1343	8	1
1343	94	1
1344	5	1
1344	8	1
1345	32	1
1346	2	1
1347	13	1
1348	7	1
1348	61	1
1349	7	1
1349	16	1
1350	3	1
1351	3	1
1351	80	1
1352	31	1
1352	83	1
1353	7	1
1353	8	1
1353	69	1
1354	5	1
1354	11	1
1354	24	1
1355	20	1
1356	8	1
1357	8	1
1357	69	1
1358	2	1
1358	9	1
1358	59	1
1359	8	1
1359	93	1
1360	29	1
1362	2	1
1362	7	1
1362	8	1
1362	54	1
1362	61	1
1362	74	1
1363	75	1
1364	3	1
1365	8	1
1365	35	1
1367	3	1
1368	78	1
1369	13	1
1370	8	1
1371	46	1
1372	3	1
1373	3	1
1374	2	1
1374	8	1
1375	26	1
1376	50	1
1376	93	1
1377	5	1
1377	42	1
1378	22	1
1378	88	1
1380	3	1
1381	44	1
1383	8	1
1383	98	1
1384	2	1
1384	8	1
1384	11	1
1385	2	1
1386	51	1
1387	3	1
1387	58	1
1388	3	1
1388	90	1
1389	23	1
1390	62	1
1391	3	1
1392	53	1
1393	11	1
1393	20	1
1394	3	1
1394	11	1
1394	45	1
1396	6	1
1396	8	1
1397	8	1
1397	82	1
1398	1	1
1399	11	1
1400	2	1
1400	8	1
1400	64	1
1400	74	1
1402	5	1
1404	32	1
1405	3	1
1405	5	1
1405	6	1
1406	7	1
1407	4	1
1408	9	1
1408	25	1
1409	93	1
1410	2	1
1410	8	1
1410	93	1
1412	3	1
1412	29	1
1413	41	1
1413	43	1
1414	7	1
1414	69	1
1415	53	1
1415	83	1
1417	3	1
1417	24	1
1417	81	1
1418	26	1
1419	8	1
1420	8	1
1420	32	1
1421	1	1
1423	5	1
1423	39	1
1424	8	1
1424	16	1
1425	8	1
1425	69	1
1426	8	1
1426	26	1
1427	35	1
1428	8	1
1428	15	1
1428	76	1
1428	93	1
1429	3	1
1429	85	1
1430	8	1
1431	3	1
1432	2	1
1432	24	1
1434	3	1
1434	8	1
1434	75	1
1435	2	1
1435	8	1
1435	14	1
1436	3	1
1436	5	1
1437	8	1
1437	69	1
1438	66	1
1439	2	1
1440	8	1
1440	35	1
1441	5	1
1445	98	1
1447	3	1
1447	5	1
1447	56	1
1447	61	1
1448	3	1
1448	56	1
1449	3	1
1449	5	1
1451	3	1
1451	90	1
1453	5	1
1454	3	1
1454	53	1
1454	97	1
1456	59	1
1458	30	1
1459	3	1
1459	81	1
1461	3	1
1461	60	1
1463	2	1
1463	22	1
1465	3	1
1465	11	1
1465	61	1
1466	8	1
1466	16	1
1467	3	1
1467	83	1
1468	5	1
1469	23	1
1469	43	1
1469	58	1
1470	6	1
1471	18	1
1471	46	1
1471	89	1
1472	99	1
1474	8	1
1474	61	1
1476	6	1
1476	8	1
1476	100	1
1478	62	1
1479	46	1
1479	56	1
1480	7	1
1481	2	1
1481	8	1
1481	47	1
1482	8	1
1482	72	1
1483	93	1
1484	2	1
1484	7	1
1484	9	1
1485	76	1
1486	3	1
1488	67	1
1489	5	1
1489	96	1
1490	16	1
1490	71	1
1491	98	1
1492	8	1
1493	3	1
1493	56	1
1493	83	1
1494	5	1
1494	16	1
1495	8	1
1495	76	1
1496	93	1
1499	7	1
1502	8	1
1503	36	1
1503	81	1
1504	5	1
1504	96	1
1506	4	1
1507	4	1
1507	7	1
1508	27	1
1510	8	1
1510	40	1
1511	2	1
1511	67	1
1512	31	1
1512	66	1
1514	47	1
1514	93	1
1516	2	1
1517	13	1
1518	3	1
1518	39	1
1519	2	1
1519	8	1
1519	98	1
1521	64	1
1521	88	1
1522	4	1
1522	8	1
1523	46	1
1524	3	1
1524	58	1
1524	72	1
1525	3	1
1525	89	1
1528	5	1
1528	87	1
1529	46	1
1530	5	1
1530	96	1
1531	2	1
1531	86	1
1533	3	1
1534	1	1
1534	14	1
1536	81	1
1537	47	1
1537	93	1
1538	8	1
1538	38	1
1538	99	1
1539	8	1
1539	22	1
1542	2	1
1544	71	1
1544	89	1
1547	93	1
1548	5	1
1548	61	1
1549	67	1
1549	91	1
1550	8	1
1553	93	1
1553	97	1
1554	100	1
1555	2	1
1555	9	1
1556	74	1
1556	100	1
1557	4	1
1557	64	1
1557	88	1
1558	2	1
1559	17	1
1559	53	1
1559	88	1
1560	3	1
1560	58	1
1561	3	1
1561	8	1
1562	5	1
1562	69	1
1563	8	1
1564	71	1
1565	83	1
1566	5	1
1566	47	1
1566	48	1
1566	56	1
1566	93	1
1567	82	1
1568	8	1
1569	3	1
1569	56	1
1570	3	1
1570	8	1
1570	24	1
1571	1	1
1572	3	1
1572	5	1
1572	6	1
1573	7	1
1573	53	1
1574	5	1
1574	96	1
1575	7	1
1576	8	1
1578	2	1
1578	8	1
1578	69	1
1579	2	1
1579	8	1
1579	18	1
1579	47	1
1580	8	1
1580	37	1
1581	5	1
1582	3	1
1582	5	1
1584	2	1
1584	8	1
1588	8	1
1589	8	1
1589	88	1
1590	98	1
1591	5	1
1592	12	1
1592	34	1
1595	3	1
1595	47	1
1597	5	1
1597	47	1
1599	2	1
1599	8	1
1599	69	1
1600	40	1
1601	69	1
1602	35	1
1602	58	1
1603	75	1
1604	26	1
1605	87	1
1606	5	1
1607	8	1
1608	3	1
1608	30	1
1610	33	1
1611	3	1
1611	26	1
1612	8	1
1612	10	1
1612	27	1
1612	57	1
1612	83	1
1614	5	1
1614	49	1
1614	97	1
1615	95	1
1616	50	1
1618	2	1
1618	7	1
1618	8	1
1619	5	1
1619	51	1
1621	8	1
1621	18	1
1621	77	1
1622	46	1
1622	93	1
1623	22	1
1624	5	1
1624	25	1
1625	3	1
1626	8	1
1626	91	1
1627	8	1
1628	72	1
1632	8	1
1632	27	1
1633	40	1
1633	61	1
1634	76	1
1634	94	1
1635	8	1
1638	69	1
1639	3	1
1639	48	1
1640	2	1
1641	2	1
1641	7	1
1642	8	1
1642	92	1
1643	2	1
1643	7	1
1643	8	1
1643	22	1
1645	8	1
1647	8	1
1647	34	1
1649	51	1
1650	8	1
1650	53	1
1651	96	1
1652	5	1
1652	96	1
1653	76	1
1654	69	1
1654	90	1
1656	8	1
1656	69	1
1657	8	1
1657	92	1
1658	8	1
1658	44	1
1659	5	1
1659	80	1
1660	8	1
1660	83	1
1660	89	1
1662	3	1
1665	3	1
1666	93	1
1667	5	1
1667	35	1
1667	37	1
1668	8	1
1668	44	1
1669	91	1
1671	5	1
1671	44	1
1672	59	1
1673	3	1
1673	94	1
1674	6	1
1675	35	1
1676	5	1
1677	4	1
1678	11	1
1679	7	1
1679	79	1
1679	91	1
1680	7	1
1680	57	1
1680	94	1
1682	8	1
1683	3	1
1684	3	1
1685	3	1
1685	56	1
1686	2	1
